,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
114,Mike van der Hoorn,nl NED,DF,Arminia,27,1992,22,15,"1,356",15.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.02,0.01,0.03,0.02,0.03,Matches,2020-2021
115,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,21,1999,32,28,"2,388",26.5,4,11,4,0,0,5,0,0.15,0.41,0.57,0.15,0.57,5.6,5.6,6.8,12.5,0.21,0.26,0.47,0.21,0.47,Matches,2020-2021
116,Daniel Didavi,de GER,"FW,MF",Stuttgart,30,1990,23,10,970,10.8,4,3,4,0,0,2,0,0.37,0.28,0.65,0.37,0.65,3.2,3.2,3.0,6.2,0.29,0.28,0.58,0.29,0.58,Matches,2020-2021
117,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,22,1998,12,5,529,5.9,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.8,0.8,0.5,1.3,0.13,0.09,0.22,0.13,0.22,Matches,2020-2021
118,Eren Dinkçi,de GER,"FW,MF",Werder Bremen,18,2001,8,1,108,1.2,1,0,1,0,0,0,1,0.83,0.00,0.83,0.83,0.83,0.4,0.4,0.1,0.5,0.37,0.08,0.45,0.37,0.45,Matches,2020-2021
119,Ritsu Doan,jp JPN,"MF,FW",Arminia,22,1998,34,33,"2,768",30.8,5,2,5,0,0,1,0,0.16,0.07,0.23,0.16,0.23,5.2,5.0,3.3,8.3,0.17,0.11,0.28,0.16,0.27,Matches,2020-2021
120,Ji Dong-won,kr KOR,"FW,DF",Mainz 05,29,1991,6,0,62,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05,Matches,2020-2021
121,Bas Dost,nl NED,FW,Eint Frankfurt,31,1989,12,9,817,9.1,4,2,3,1,1,3,0,0.44,0.22,0.66,0.33,0.55,4.3,3.5,2.3,5.8,0.47,0.25,0.73,0.39,0.64,Matches,2020-2021
122,Aleksandar Dragović,at AUT,DF,Leverkusen,29,1991,18,11,"1,136",12.6,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0.3,0.3,0.4,0.7,0.02,0.03,0.06,0.02,0.06,Matches,2020-2021
123,Dominick Drexler,de GER,"MF,FW",Köln,30,1990,27,11,"1,233",13.7,2,1,2,0,0,1,0,0.15,0.07,0.22,0.15,0.22,2.8,2.8,1.6,4.4,0.20,0.12,0.32,0.20,0.32,Matches,2020-2021
124,Ondrej Duda,sk SVK,"FW,MF",Köln,25,1994,32,32,"2,537",28.2,7,5,4,3,4,8,1,0.25,0.18,0.43,0.14,0.32,5.8,2.8,4.1,6.9,0.21,0.14,0.35,0.10,0.24,Matches,2020-2021
125,Erik Durm,de GER,DF,Eint Frankfurt,28,1992,21,19,"1,480",16.4,1,2,1,0,0,1,0,0.06,0.12,0.18,0.06,0.18,1.6,1.6,2.1,3.8,0.10,0.13,0.23,0.10,0.23,Matches,2020-2021
126,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,22,1998,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.09,0.09,0.00,0.09,Matches,2020-2021
127,Maximilian Eggestein,de GER,MF,Werder Bremen,23,1996,33,33,"2,942",32.7,2,5,2,0,0,5,0,0.06,0.15,0.21,0.06,0.21,1.1,1.1,3.3,4.4,0.03,0.10,0.13,0.03,0.13,Matches,2020-2021
128,Lilian Egloff,de GER,MF,Stuttgart,17,2002,2,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
130,Kingsley Ehizibue,nl NED,DF,Köln,25,1995,21,15,"1,133",12.6,0,1,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,0.5,0.5,0.7,1.2,0.04,0.06,0.10,0.04,0.10,Matches,2020-2021
131,Nico Elvedi,ch SUI,DF,M'Gladbach,23,1996,29,29,"2,536",28.2,3,1,3,0,0,1,0,0.11,0.04,0.14,0.11,0.14,2.0,2.0,0.2,2.2,0.07,0.01,0.08,0.07,0.08,Matches,2020-2021
132,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,23,1997,31,16,"1,440",16.0,5,2,5,0,0,4,0,0.31,0.12,0.44,0.31,0.44,7.0,7.0,1.0,8.0,0.44,0.06,0.50,0.44,0.50,Matches,2020-2021
133,Keita Endo,jp JPN,"MF,FW",Union Berlin,22,1997,16,4,456,5.1,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,1.2,1.2,1.1,2.3,0.23,0.22,0.45,0.23,0.45,Matches,2020-2021
134,Wataru Endo,jp JPN,MF,Stuttgart,27,1993,33,33,"2,955",32.8,3,3,3,0,0,5,0,0.09,0.09,0.18,0.09,0.18,2.3,2.3,2.1,4.4,0.07,0.06,0.13,0.07,0.13,Matches,2020-2021
135,Patrick Erras,de GER,"MF,FW",Werder Bremen,25,1995,4,0,26,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.11,0.11,0.00,0.11,Matches,2020-2021
136,Ralf Fährmann,de GER,GK,Schalke 04,31,1988,22,22,"1,876",20.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.00,0.00,0.01,0.00,0.01,Matches,2020-2021
137,Ohis Felix Uduokhai,de GER,DF,Augsburg,22,1997,29,29,"2,610",29.0,1,0,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,1.2,1.2,0.2,1.4,0.04,0.01,0.05,0.04,0.05,Matches,2020-2021
138,Edimilson Fernandes,ch SUI,"MF,DF",Mainz 05,24,1996,14,9,841,9.3,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.7,0.7,0.9,1.6,0.07,0.10,0.17,0.07,0.17,Matches,2020-2021
139,Alfreð Finnbogason,is ISL,FW,Augsburg,31,1989,17,4,544,6.0,0,1,0,0,2,0,0,0.00,0.17,0.17,0.00,0.17,3.1,1.6,1.4,3.0,0.51,0.24,0.75,0.26,0.50,Matches,2020-2021
140,Mark Flekken,nl NED,GK,Freiburg,27,1993,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
141,Florian Flick,de GER,MF,Schalke 04,20,2000,4,4,360,4.0,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,0.5,0.5,0.0,0.5,0.12,0.00,0.12,0.12,0.12,Matches,2020-2021
142,Emil Forsberg,se SWE,"FW,MF",RB Leipzig,28,1991,29,20,"1,539",17.1,7,4,5,2,3,0,0,0.41,0.23,0.64,0.29,0.53,5.8,3.6,5.3,8.9,0.34,0.31,0.65,0.21,0.52,Matches,2020-2021
143,Philipp Förster,de GER,"FW,MF",Stuttgart,25,1995,25,17,"1,509",16.8,3,1,3,0,1,4,0,0.18,0.06,0.24,0.18,0.24,4.2,3.3,2.6,5.9,0.25,0.16,0.41,0.19,0.35,Matches,2020-2021
144,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,22,1998,6,5,409,4.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.05,0.03,0.08,0.05,0.08,Matches,2020-2021
145,Raphael Framberger,de GER,DF,Augsburg,24,1995,21,19,"1,540",17.1,0,1,0,0,0,6,1,0.00,0.06,0.06,0.00,0.06,0.0,0.0,2.0,2.0,0.00,0.12,0.12,0.00,0.12,Matches,2020-2021
146,Marco Friedl,at AUT,DF,Werder Bremen,22,1998,32,31,"2,785",30.9,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.6,1.2,0.02,0.02,0.04,0.02,0.04,Matches,2020-2021
147,Marvin Friedrich,de GER,DF,Union Berlin,24,1995,34,34,"3,060",34.0,5,2,5,0,0,1,0,0.15,0.06,0.21,0.15,0.21,1.3,1.3,0.8,2.2,0.04,0.02,0.06,0.04,0.06,Matches,2020-2021
148,Jeremie Frimpong,nl NED,"DF,FW",Leverkusen,19,2000,10,4,436,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.02,0.13,0.15,0.02,0.15,Matches,2020-2021
149,Niclas Füllkrug,de GER,"FW,MF",Werder Bremen,27,1993,19,10,877,9.7,6,0,4,2,2,1,0,0.62,0.00,0.62,0.41,0.41,6.0,4.5,0.2,4.7,0.62,0.02,0.64,0.46,0.49,Matches,2020-2021
150,Mijat Gaćinović,rs SRB,"DF,MF",Hoffenheim,25,1995,23,7,822,9.1,0,2,0,0,0,5,0,0.00,0.22,0.22,0.00,0.22,1.8,1.8,1.9,3.7,0.20,0.21,0.41,0.20,0.41,Matches,2020-2021
151,Christian Gebauer,at AUT,"MF,FW",Arminia,26,1993,23,5,687,7.6,1,1,1,0,0,0,0,0.13,0.13,0.26,0.13,0.26,2.0,2.0,0.6,2.6,0.26,0.08,0.34,0.26,0.34,Matches,2020-2021
152,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,33,1986,34,34,"3,032",33.7,3,1,3,0,0,3,0,0.09,0.03,0.12,0.09,0.12,1.4,1.4,1.2,2.6,0.04,0.04,0.08,0.04,0.08,Matches,2020-2021
153,Emrehan Gedikli,de GER,FW,Leverkusen,17,2003,1,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
154,Dennis Geiger,de GER,MF,Hoffenheim,22,1998,9,9,658,7.3,1,1,1,0,0,4,1,0.14,0.14,0.27,0.14,0.27,0.3,0.3,1.7,1.9,0.04,0.23,0.26,0.04,0.26,Matches,2020-2021
156,Christian Gentner,de GER,MF,Union Berlin,34,1985,22,13,"1,033",11.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.0,1.3,0.03,0.09,0.12,0.03,0.12,Matches,2020-2021
157,Yannick Gerhardt,de GER,"MF,FW",Wolfsburg,26,1994,29,21,"1,936",21.5,2,4,2,0,0,3,0,0.09,0.19,0.28,0.09,0.28,3.9,3.9,3.4,7.4,0.18,0.16,0.34,0.18,0.34,Matches,2020-2021
158,Hamadi Al Ghaddioui,ma MAR,"FW,MF",Stuttgart,29,1990,6,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.33,0.00,0.33,0.33,0.33,Matches,2020-2021
159,Niko Gießelmann,de GER,DF,Union Berlin,28,1991,13,4,430,4.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.02,0.07,0.09,0.02,0.09,Matches,2020-2021
160,Rafał Gikiewicz,pl POL,GK,Augsburg,32,1987,34,34,"3,060",34.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
161,Daniel Ginczek,de GER,"FW,MF",Wolfsburg,29,1991,11,1,215,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.18,0.13,0.30,0.18,0.30,Matches,2020-2021
162,Matthias Ginter,de GER,DF,M'Gladbach,26,1994,34,34,"3,060",34.0,2,1,2,0,0,2,0,0.06,0.03,0.09,0.06,0.09,2.1,2.1,2.0,4.1,0.06,0.06,0.12,0.06,0.12,Matches,2020-2021
163,Robert Glatzel,de GER,FW,Mainz 05,26,1994,13,3,359,4.0,2,1,2,0,0,0,0,0.50,0.25,0.75,0.50,0.75,2.9,2.9,0.6,3.5,0.74,0.14,0.88,0.74,0.88,Matches,2020-2021
164,Serge Gnabry,de GER,"FW,MF",Bayern Munich,25,1995,27,20,"1,644",18.3,10,2,10,0,0,4,0,0.55,0.11,0.66,0.55,0.66,8.0,8.0,4.6,12.5,0.44,0.25,0.69,0.44,0.69,Matches,2020-2021
165,Akaki Gogia,de GER,"FW,MF",Union Berlin,28,1992,7,0,140,1.6,0,1,0,0,0,1,0,0.00,0.64,0.64,0.00,0.64,0.1,0.1,0.4,0.6,0.09,0.28,0.37,0.09,0.37,Matches,2020-2021
166,Nicolás González,ar ARG,"FW,DF",Stuttgart,22,1998,15,10,934,10.4,6,2,3,3,4,5,0,0.58,0.19,0.77,0.29,0.48,8.1,5.2,2.0,7.1,0.78,0.19,0.97,0.50,0.69,Matches,2020-2021
167,Leon Goretzka,de GER,MF,Bayern Munich,25,1995,24,18,"1,705",18.9,5,5,5,0,0,2,0,0.26,0.26,0.53,0.26,0.53,4.1,4.1,2.6,6.7,0.21,0.14,0.35,0.21,0.35,Matches,2020-2021
168,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,29,1991,32,32,"2,835",31.5,1,0,1,0,0,9,0,0.03,0.00,0.03,0.03,0.03,0.4,0.4,0.2,0.6,0.01,0.01,0.02,0.01,0.02,Matches,2020-2021
169,Demarai Gray,eng ENG,FW,Leverkusen,24,1996,10,5,442,4.9,1,2,1,0,0,0,0,0.20,0.41,0.61,0.20,0.61,1.2,1.2,0.8,2.0,0.24,0.17,0.40,0.24,0.40,Matches,2020-2021
170,Michael Gregoritsch,at AUT,"FW,MF",Augsburg,26,1994,24,9,835,9.3,1,2,1,0,0,1,0,0.11,0.22,0.32,0.11,0.32,1.0,1.0,1.3,2.4,0.11,0.14,0.25,0.11,0.25,Matches,2020-2021
171,Sebastian Griesbeck,de GER,MF,Union Berlin,29,1990,24,8,890,9.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.5,0.04,0.00,0.05,0.04,0.05,Matches,2020-2021
172,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,27,1993,31,27,"2,313",25.7,9,10,5,4,4,2,0,0.35,0.39,0.74,0.19,0.58,7.9,4.9,6.2,11.1,0.31,0.24,0.55,0.19,0.43,Matches,2020-2021
173,Lennart Grill,de GER,GK,Leverkusen,21,1999,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
174,Florian Grillitsch,at AUT,"MF,DF",Hoffenheim,24,1995,26,22,"1,879",20.9,2,1,2,0,0,6,1,0.10,0.05,0.14,0.10,0.14,2.0,2.0,1.7,3.7,0.10,0.08,0.18,0.10,0.18,Matches,2020-2021
175,Christian Groß,de GER,"MF,DF",Werder Bremen,31,1989,23,17,"1,468",16.3,0,1,0,0,0,8,1,0.00,0.06,0.06,0.00,0.06,0.4,0.4,0.6,1.0,0.03,0.03,0.06,0.03,0.06,Matches,2020-2021
176,Ilia Gruev,bg BUL,FW,Werder Bremen,20,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
177,Carlos Gruezo,ec ECU,MF,Augsburg,25,1995,28,23,"2,084",23.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.6,0.9,0.01,0.03,0.04,0.01,0.04,Matches,2020-2021
178,Mattéo Guendouzi,fr FRA,MF,Hertha BSC,21,1999,24,19,"1,818",20.2,2,1,2,0,0,5,0,0.10,0.05,0.15,0.10,0.15,1.0,1.0,1.4,2.4,0.05,0.07,0.12,0.05,0.12,Matches,2020-2021
179,Raphaël Guerreiro,pt POR,DF,Dortmund,26,1993,27,25,"2,218",24.6,5,10,5,0,0,1,0,0.20,0.41,0.61,0.20,0.61,3.8,3.8,7.0,10.9,0.16,0.28,0.44,0.16,0.44,Matches,2020-2021
180,Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,29,1990,20,7,747,8.3,0,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,0.1,0.5,0.04,0.02,0.06,0.04,0.06,Matches,2020-2021
182,Péter Gulácsi,hu HUN,GK,RB Leipzig,30,1990,33,33,"2,970",33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
183,Manuel Gulde,de GER,DF,Freiburg,29,1991,27,22,"1,954",21.7,2,0,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,1.1,1.1,0.0,1.1,0.05,0.00,0.05,0.05,0.05,Matches,2020-2021
184,Robert Gumny,pl POL,DF,Augsburg,22,1998,24,14,"1,377",15.3,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.5,1.3,0.05,0.03,0.08,0.05,0.08,Matches,2020-2021
185,Christian Günter,de GER,DF,Freiburg,27,1993,34,34,"3,060",34.0,3,3,3,0,0,2,0,0.09,0.09,0.18,0.09,0.18,0.9,0.9,5.9,6.8,0.03,0.17,0.20,0.03,0.20,Matches,2020-2021
186,Erling Haaland,no NOR,FW,Dortmund,20,2000,28,27,"2,407",26.7,27,6,25,2,4,2,0,1.01,0.22,1.23,0.93,1.16,23.7,20.5,5.4,25.9,0.89,0.20,1.09,0.77,0.97,Matches,2020-2021
187,Janik Haberer,de GER,"MF,FW",Freiburg,26,1994,14,5,486,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.1,1.1,0.20,0.01,0.20,0.20,0.20,Matches,2020-2021
188,Alexander Hack,de GER,DF,Mainz 05,26,1993,21,14,"1,370",15.2,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,0.3,0.3,0.4,0.8,0.02,0.03,0.05,0.02,0.05,Matches,2020-2021
189,André Hahn,de GER,"FW,MF",Augsburg,29,1990,29,24,"2,037",22.6,8,3,8,0,0,4,0,0.35,0.13,0.49,0.35,0.49,5.4,5.4,1.8,7.2,0.24,0.08,0.32,0.24,0.32,Matches,2020-2021
190,Amadou Haidara,ml MLI,"MF,DF",RB Leipzig,22,1998,31,21,"1,905",21.2,3,1,3,0,0,4,0,0.14,0.05,0.19,0.14,0.19,4.4,4.4,2.6,7.0,0.21,0.12,0.33,0.21,0.33,Matches,2020-2021
191,Marcel Halstenberg,de GER,DF,RB Leipzig,28,1991,24,19,"1,651",18.3,2,2,1,1,1,2,0,0.11,0.11,0.22,0.05,0.16,1.9,1.1,2.5,3.7,0.10,0.14,0.24,0.06,0.20,Matches,2020-2021
192,Amine Harit,ma MAR,"MF,FW",Schalke 04,23,1997,28,25,"2,101",23.3,2,5,2,0,0,4,0,0.09,0.21,0.30,0.09,0.30,1.4,1.4,4.9,6.3,0.06,0.21,0.27,0.06,0.27,Matches,2020-2021
193,Marcel Hartel,de GER,MF,Arminia,24,1996,22,20,"1,681",18.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,1.2,2.4,0.06,0.07,0.13,0.06,0.13,Matches,2020-2021
194,Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,36,1984,29,26,"2,288",25.4,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.01,0.01,0.01,0.01,0.01,Matches,2020-2021
195,Thorgan Hazard,be BEL,"FW,MF",Dortmund,27,1993,16,8,654,7.3,1,3,1,0,0,0,0,0.14,0.41,0.55,0.14,0.55,0.6,0.6,2.8,3.4,0.08,0.39,0.47,0.08,0.47,Matches,2020-2021
196,Jonas Hector,de GER,MF,Köln,30,1990,19,15,"1,290",14.3,3,1,3,0,0,2,0,0.21,0.07,0.28,0.21,0.28,3.4,3.4,1.6,5.0,0.24,0.12,0.35,0.24,0.35,Matches,2020-2021
197,Hwang Hee-chan,kr KOR,"FW,MF",RB Leipzig,24,1996,18,3,460,5.1,0,1,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,1.6,1.6,0.9,2.5,0.31,0.17,0.48,0.31,0.48,Matches,2020-2021
198,Dominique Heintz,de GER,DF,Freiburg,26,1993,21,14,"1,369",15.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.6,0.02,0.02,0.04,0.02,0.04,Matches,2020-2021
199,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,23,1997,13,5,540,6.0,0,1,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,0.2,0.2,0.6,0.8,0.04,0.09,0.14,0.04,0.14,Matches,2020-2021
200,Lucas Hernández,fr FRA,DF,Bayern Munich,24,1996,23,18,"1,597",17.7,0,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,0.8,0.8,1.2,2.0,0.05,0.07,0.11,0.05,0.11,Matches,2020-2021
201,Patrick Herrmann,de GER,FW,M'Gladbach,29,1991,27,9,876,9.7,0,3,0,0,0,3,0,0.00,0.31,0.31,0.00,0.31,2.6,2.6,1.7,4.2,0.26,0.17,0.44,0.26,0.44,Matches,2020-2021
202,Martin Hinteregger,at AUT,DF,Eint Frankfurt,27,1992,29,29,"2,527",28.1,2,1,2,0,0,4,0,0.07,0.04,0.11,0.07,0.11,2.0,2.0,0.7,2.7,0.07,0.03,0.10,0.07,0.10,Matches,2020-2021
203,Marwin Hitz,ch SUI,GK,Dortmund,32,1987,16,16,"1,395",15.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
204,Nicolas Höfler,de GER,MF,Freiburg,30,1990,31,30,"2,729",30.3,1,3,1,0,0,11,0,0.03,0.10,0.13,0.03,0.13,1.5,1.5,1.5,3.0,0.05,0.05,0.10,0.05,0.10,Matches,2020-2021
205,Jonas Hofmann,de GER,"FW,MF",M'Gladbach,28,1992,24,21,"1,817",20.2,6,11,3,3,3,1,0,0.30,0.54,0.84,0.15,0.69,4.9,2.7,5.5,8.1,0.24,0.27,0.52,0.13,0.40,Matches,2020-2021
206,Marco Höger,de GER,"DF,MF",Köln,30,1989,3,1,53,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
208,Lucas Höler,de GER,"FW,MF",Freiburg,26,1994,33,22,"2,089",23.2,4,4,4,0,0,5,0,0.17,0.17,0.34,0.17,0.34,7.4,7.4,3.0,10.5,0.32,0.13,0.45,0.32,0.45,Matches,2020-2021
209,Matthew Hoppe,us USA,FW,Schalke 04,19,2001,22,15,"1,305",14.5,6,1,6,0,0,3,0,0.41,0.07,0.48,0.41,0.48,3.4,3.4,0.8,4.2,0.24,0.05,0.29,0.24,0.29,Matches,2020-2021
210,Jannes Horn,de GER,DF,Köln,23,1997,29,20,"1,768",19.6,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches,2020-2021
211,Timo Horn,de GER,GK,Köln,27,1993,34,34,"3,009",33.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
212,Lukáš Hrádecký,fi FIN,GK,Leverkusen,30,1989,29,29,"2,565",28.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
213,Ajdin Hrustic,au AUS,"MF,FW",Eint Frankfurt,24,1996,11,1,272,3.0,1,0,1,0,0,2,0,0.33,0.00,0.33,0.33,0.33,0.3,0.3,0.4,0.7,0.10,0.14,0.24,0.10,0.24,Matches,2020-2021
214,Florian Hübner,de GER,DF,Union Berlin,29,1991,6,6,525,5.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches,2020-2021
215,Mats Hummels,de GER,DF,Dortmund,31,1988,33,32,"2,813",31.3,5,0,5,0,0,6,0,0.16,0.00,0.16,0.16,0.16,3.4,3.4,0.9,4.4,0.11,0.03,0.14,0.11,0.14,Matches,2020-2021
216,Klaas-Jan Huntelaar,nl NED,FW,Schalke 04,36,1983,9,7,588,6.5,2,1,2,0,1,2,0,0.31,0.15,0.46,0.31,0.46,3.4,2.5,0.5,2.9,0.52,0.07,0.59,0.38,0.45,Matches,2020-2021
217,Iago,br BRA,DF,Augsburg,23,1997,18,18,"1,560",17.3,1,1,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,0.9,0.9,1.1,2.0,0.05,0.06,0.12,0.05,0.12,Matches,2020-2021
218,Vedad Ibišević,ba BIH,FW,Schalke 04,35,1984,4,1,156,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.6,0.31,0.02,0.34,0.31,0.34,Matches,2020-2021
219,Blendi Idrizi,xk KVX,MF,Schalke 04,22,1998,3,3,238,2.6,1,0,1,0,0,1,0,0.38,0.00,0.38,0.38,0.38,0.5,0.5,0.2,0.6,0.17,0.07,0.25,0.17,0.25,Matches,2020-2021
220,Stefan Ilsanker,at AUT,"MF,DF",Eint Frankfurt,31,1989,27,17,"1,578",17.5,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,1.2,1.2,0.2,1.4,0.07,0.01,0.08,0.07,0.08,Matches,2020-2021
221,Marcus Ingvartsen,dk DEN,"MF,FW",Union Berlin,24,1996,30,24,"1,963",21.8,3,5,3,0,1,4,0,0.14,0.23,0.37,0.14,0.37,4.1,3.4,2.1,5.4,0.19,0.09,0.28,0.16,0.25,Matches,2020-2021
222,Ismail Jakobs,de GER,"DF,MF",Köln,20,1999,23,18,"1,726",19.2,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,2.0,2.0,2.0,4.0,0.10,0.10,0.21,0.10,0.21,Matches,2020-2021
223,Tony Jantschke,de GER,DF,M'Gladbach,30,1990,8,3,269,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.07,0.00,0.07,0.07,0.07,Matches,2020-2021
224,Rune Jarstein,no NOR,GK,Hertha BSC,35,1984,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
225,Tin Jedvaj,hr CRO,DF,Leverkusen,24,1995,3,2,152,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches,2020-2021
226,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,22,1997,13,1,377,4.2,0,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,0.3,0.3,1.0,1.3,0.06,0.25,0.31,0.06,0.31,Matches,2020-2021
227,Marco John,de GER,DF,Hoffenheim,18,2002,14,12,997,11.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.6,1.8,0.02,0.15,0.16,0.02,0.16,Matches,2020-2021
228,Luka Jović,rs SRB,"FW,MF",Eint Frankfurt,22,1997,18,8,894,9.9,4,1,4,0,0,2,0,0.40,0.10,0.50,0.40,0.50,2.7,2.7,0.6,3.4,0.28,0.06,0.34,0.28,0.34,Matches,2020-2021
