,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
112,Erik Durm,de GER,DF,Eint Frankfurt,29-343,1992,7,7,474,5.3,0,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,0.0,0.0,0.6,0.6,0.00,0.12,0.12,0.00,0.12,Matches,2021-2022
113,Maximilian Eggestein,de GER,MF,Freiburg,25-133,1996,27,22,"1,856",20.6,1,1,1,0,0,0,0,0.05,0.05,0.10,0.05,0.10,1.0,1.0,1.4,2.4,0.05,0.07,0.12,0.05,0.12,Matches,2021-2022
114,Lilian Egloff,de GER,"FW,MF",Stuttgart,19-243,2002,4,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.60,0.60,0.00,0.60,Matches,2021-2022
115,Kingsley Ehizibue,nl NED,DF,Köln,26-330,1995,14,5,600,6.7,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.9,1.1,0.04,0.13,0.17,0.04,0.17,Matches,2021-2022
116,Julian Eitschberger,de GER,DF,Hertha BSC,18-046,2004,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
117,Jurgen Ekkelenkamp,nl NED,"MF,FW",Hertha BSC,22-015,2000,19,5,661,7.3,3,0,3,0,0,1,0,0.41,0.00,0.41,0.41,0.41,1.9,1.9,0.8,2.7,0.26,0.10,0.37,0.26,0.37,Matches,2021-2022
118,Nico Elvedi,ch SUI,DF,M'Gladbach,25-202,1996,26,26,"2,277",25.3,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,1.5,1.5,0.1,1.7,0.06,0.01,0.07,0.06,0.07,Matches,2021-2022
119,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,25-065,1997,25,20,"1,836",20.4,6,2,6,0,0,3,0,0.29,0.10,0.39,0.29,0.39,6.4,6.4,4.2,10.6,0.31,0.21,0.52,0.31,0.52,Matches,2021-2022
120,Keita Endo,jp JPN,"MF,FW",Union Berlin,24-149,1997,4,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.10,0.00,0.10,0.10,0.10,Matches,2021-2022
121,Wataru Endo,jp JPN,MF,Stuttgart,29-070,1993,29,29,"2,539",28.2,3,2,3,0,0,2,0,0.11,0.07,0.18,0.11,0.18,3.9,3.6,0.9,4.5,0.14,0.03,0.17,0.13,0.16,Matches,2021-2022
122,Michael Esser,de GER,GK,Bochum,34-149,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
123,Wahidullah Faghir,dk DEN,FW,Stuttgart,18-265,2003,6,0,123,1.4,1,0,1,0,0,0,0,0.73,0.00,0.73,0.73,0.73,0.4,0.4,0.0,0.4,0.31,0.00,0.31,0.31,0.31,Matches,2021-2022
124,Ömer Faruk Beyaz,tr TUR,"FW,DF",Stuttgart,18-234,2003,4,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.23,0.00,0.23,0.23,0.23,Matches,2021-2022
125,Adrian Fein,de GER,MF,Greuther Fürth,23-033,1999,3,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.06,0.09,0.15,0.06,0.15,Matches,2021-2022
126,Ohis Felix Uduokhai,de GER,DF,Augsburg,24-223,1997,10,7,654,7.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches,2021-2022
127,Edimilson Fernandes,ch SUI,"DF,FW",Arminia,26-005,1996,7,2,283,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.07,0.09,0.16,0.07,0.16,Matches,2021-2022
128,Alfreð Finnbogason,is ISL,"FW,MF",Augsburg,33-078,1989,8,3,259,2.9,2,1,2,0,0,0,0,0.69,0.35,1.04,0.69,1.04,1.1,1.1,0.8,2.0,0.40,0.29,0.68,0.40,0.68,Matches,2021-2022
130,Mark Flekken,nl NED,GK,Freiburg,28-311,1993,28,28,"2,520",28.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
131,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,30-179,1991,27,17,"1,491",16.6,5,2,2,3,3,1,0,0.30,0.12,0.42,0.12,0.24,6.7,4.4,2.8,7.3,0.41,0.17,0.58,0.27,0.44,Matches,2021-2022
132,Philipp Förster,de GER,"FW,MF",Stuttgart,27-075,1995,18,11,917,10.2,2,1,2,0,0,4,0,0.20,0.10,0.29,0.20,0.29,2.4,2.4,0.8,3.1,0.23,0.08,0.31,0.23,0.31,Matches,2021-2022
133,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,24-108,1998,6,0,145,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.15,0.15,0.00,0.15,Matches,2021-2022
134,Raphael Framberger,de GER,"DF,MF",Augsburg,26-226,1995,20,9,790,8.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.6,0.00,0.07,0.07,0.00,0.07,Matches,2021-2022
135,Marvin Friedrich,de GER,DF,M'Gladbach,26-128,1995,5,5,405,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.04,0.00,0.04,0.04,0.04,Matches,2021-2022
136,Marvin Friedrich,de GER,DF,Union Berlin,26-128,1995,13,13,"1,169",13.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.9,2.1,0.09,0.07,0.16,0.09,0.16,Matches,2021-2022
137,Jeremie Frimpong,nl NED,DF,Leverkusen,21-131,2000,25,25,"2,052",22.8,1,6,1,0,0,6,0,0.04,0.26,0.31,0.04,0.31,0.6,0.6,4.1,4.7,0.03,0.18,0.21,0.03,0.21,Matches,2021-2022
138,Chris Führich,de GER,"MF,FW",Stuttgart,24-101,1998,21,18,"1,475",16.4,2,1,2,0,0,2,0,0.12,0.06,0.18,0.12,0.18,3.2,3.2,3.2,6.3,0.19,0.19,0.39,0.19,0.39,Matches,2021-2022
139,Marius Funk,de GER,GK,Greuther Fürth,26-109,1996,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches,2021-2022
140,Stephan Fürstner,de GER,MF,Mainz 05,34-221,1987,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
141,Mijat Gaćinović,rs SRB,"FW,DF",Hoffenheim,27-071,1995,4,1,110,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.21,0.00,0.21,0.21,0.21,Matches,2021-2022
142,Cristian Gamboa,cr CRC,DF,Bochum,32-178,1989,19,16,"1,362",15.1,1,0,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,0.1,0.1,0.6,0.7,0.00,0.04,0.04,0.00,0.04,Matches,2021-2022
143,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,25-302,1996,9,0,153,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,0.0,1.3,0.75,0.00,0.75,0.75,0.75,Matches,2021-2022
144,Linus Gechter,de GER,DF,Hertha BSC,18-052,2004,12,6,703,7.8,1,0,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,0.6,0.6,0.3,0.9,0.08,0.04,0.12,0.08,0.12,Matches,2021-2022
145,Dennis Geiger,de GER,MF,Hoffenheim,23-314,1998,20,17,"1,377",15.3,2,2,2,0,0,6,0,0.13,0.13,0.26,0.13,0.26,0.9,0.9,2.1,3.0,0.06,0.14,0.20,0.06,0.20,Matches,2021-2022
146,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,28-038,1994,23,13,"1,252",13.9,0,2,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,1.3,1.3,1.4,2.7,0.09,0.10,0.19,0.09,0.19,Matches,2021-2022
147,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,31-210,1990,10,7,498,5.5,2,2,2,0,0,2,0,0.36,0.36,0.72,0.36,0.72,1.5,1.5,1.1,2.6,0.28,0.19,0.47,0.28,0.47,Matches,2021-2022
148,Niko Gießelmann,de GER,DF,Union Berlin,30-206,1991,25,23,"1,938",21.5,3,6,3,0,0,3,0,0.14,0.28,0.42,0.14,0.42,2.9,2.9,1.5,4.4,0.14,0.07,0.20,0.14,0.20,Matches,2021-2022
149,Rafał Gikiewicz,pl POL,GK,Augsburg,34-176,1987,30,30,"2,700",30.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
150,Daniel Ginczek,de GER,"MF,FW",Wolfsburg,31-007,1991,2,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.73,0.00,0.73,0.73,0.73,Matches,2021-2022
151,Matthias Ginter,de GER,DF,M'Gladbach,28-091,1994,27,27,"2,345",26.1,1,0,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,2.1,2.1,1.6,3.6,0.08,0.06,0.14,0.08,0.14,Matches,2021-2022
152,Serge Gnabry,de GER,"FW,DF",Bayern Munich,26-280,1995,30,21,"1,882",20.9,12,5,12,0,0,0,0,0.57,0.24,0.81,0.57,0.81,8.0,8.0,6.5,14.4,0.38,0.31,0.69,0.38,0.69,Matches,2021-2022
153,Leon Goretzka,de GER,MF,Bayern Munich,27-073,1995,15,15,"1,100",12.2,3,2,3,0,0,0,0,0.25,0.16,0.41,0.25,0.41,3.8,3.8,2.2,6.0,0.31,0.18,0.49,0.31,0.49,Matches,2021-2022
154,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,30-284,1991,25,25,"2,216",24.6,2,0,1,1,1,7,0,0.08,0.00,0.08,0.04,0.04,1.5,0.8,0.9,1.6,0.06,0.04,0.10,0.03,0.07,Matches,2021-2022
156,Jens Grahl,de GER,GK,Eint Frankfurt,33-210,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
157,Julian Green,us USA,MF,Greuther Fürth,26-318,1995,20,11,908,10.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,1.1,0.06,0.05,0.11,0.06,0.11,Matches,2021-2022
158,Michael Gregoritsch,at AUT,"FW,MF",Augsburg,28-002,1994,21,12,"1,110",12.3,7,0,7,0,0,3,0,0.57,0.00,0.57,0.57,0.57,3.9,3.9,1.0,4.9,0.32,0.08,0.40,0.32,0.40,Matches,2021-2022
159,Sebastian Griesbeck,de GER,"DF,MF",Greuther Fürth,31-199,1990,25,24,"2,079",23.1,1,0,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,0.7,0.7,0.0,0.7,0.03,0.00,0.03,0.03,0.03,Matches,2021-2022
160,Sebastian Griesbeck,de GER,MF,Union Berlin,31-199,1990,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
161,Vincenzo Grifo,it ITA,"FW,MF",Freiburg,29-013,1993,30,29,"2,418",26.9,8,6,4,4,5,0,0,0.30,0.22,0.52,0.15,0.37,8.1,4.3,6.2,10.4,0.30,0.23,0.53,0.16,0.39,Matches,2021-2022
162,Lennart Grill,de GER,GK,Leverkusen,23-085,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
163,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,26-256,1995,18,16,"1,496",16.6,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.1,0.03,0.03,0.06,0.03,0.06,Matches,2021-2022
164,Carlos Gruezo,ec ECU,MF,Augsburg,27-001,1995,13,6,725,8.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.4,0.04,0.01,0.06,0.04,0.06,Matches,2021-2022
165,Raphaël Guerreiro,pt POR,DF,Dortmund,28-119,1993,19,17,"1,465",16.3,4,2,3,1,1,1,0,0.25,0.12,0.37,0.18,0.31,2.1,1.4,1.6,3.0,0.13,0.10,0.23,0.09,0.19,Matches,2021-2022
166,Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,31-213,1990,15,10,942,10.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.04,0.00,0.05,0.04,0.05,Matches,2021-2022
167,Péter Gulácsi,hu HUN,GK,RB Leipzig,31-349,1990,29,29,"2,610",29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
168,Manuel Gulde,de GER,DF,Freiburg,31-067,1991,19,13,"1,180",13.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.00,0.01,0.01,0.00,0.01,Matches,2021-2022
169,Robert Gumny,pl POL,DF,Augsburg,23-320,1998,24,24,"2,046",22.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.01,0.01,0.03,0.01,0.03,Matches,2021-2022
170,Christian Günter,de GER,DF,Freiburg,29-051,1993,30,30,"2,700",30.0,0,7,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,0.6,0.6,5.8,6.4,0.02,0.19,0.21,0.02,0.21,Matches,2021-2022
171,Lasse Günther,de GER,DF,Augsburg,19-030,2003,4,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.13,0.06,0.18,0.13,0.18,Matches,2021-2022
172,Joško Gvardiol,hr CRO,DF,RB Leipzig,20-087,2002,28,27,"2,377",26.4,2,2,2,0,0,6,0,0.08,0.08,0.15,0.08,0.15,2.5,2.5,1.8,4.3,0.09,0.07,0.16,0.09,0.16,Matches,2021-2022
173,Erling Haaland,no NOR,FW,Dortmund,21-273,2000,20,17,"1,561",17.3,18,8,15,3,3,3,0,1.04,0.46,1.50,0.86,1.33,13.5,11.3,4.8,16.0,0.78,0.27,1.05,0.65,0.92,Matches,2021-2022
174,Janik Haberer,de GER,MF,Freiburg,28-018,1994,24,7,794,8.8,2,0,2,0,0,1,0,0.23,0.00,0.23,0.23,0.23,0.8,0.8,0.1,0.9,0.09,0.01,0.10,0.09,0.10,Matches,2021-2022
175,Alexander Hack,de GER,DF,Mainz 05,28-224,1993,24,21,"1,759",19.5,3,1,3,0,0,5,1,0.15,0.05,0.20,0.15,0.20,1.9,1.9,0.5,2.4,0.10,0.03,0.12,0.10,0.12,Matches,2021-2022
176,Robin Hack,de GER,"FW,MF",Arminia,23-236,1998,26,12,"1,248",13.9,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,2.3,2.3,1.3,3.6,0.16,0.09,0.26,0.16,0.26,Matches,2021-2022
177,André Hahn,de GER,"FW,MF",Augsburg,31-250,1990,28,22,"1,860",20.7,4,2,4,0,0,5,0,0.19,0.10,0.29,0.19,0.29,2.6,2.6,1.5,4.1,0.13,0.07,0.20,0.13,0.20,Matches,2021-2022
178,Amadou Haidara,ml MLI,MF,RB Leipzig,24-079,1998,20,15,"1,326",14.7,3,1,3,0,0,2,0,0.20,0.07,0.27,0.20,0.27,1.0,1.0,0.5,1.4,0.07,0.03,0.10,0.07,0.10,Matches,2021-2022
179,Marcel Halstenberg,de GER,DF,RB Leipzig,30-205,1991,4,2,179,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.2,0.2,0.1,0.3,0.09,0.05,0.13,0.09,0.13,Matches,2021-2022
180,Genki Haraguchi,jp JPN,MF,Union Berlin,30-346,1991,27,20,"1,581",17.6,2,5,2,0,0,2,0,0.11,0.28,0.40,0.11,0.40,2.3,2.3,2.1,4.4,0.13,0.12,0.25,0.13,0.25,Matches,2021-2022
182,Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,38-092,1984,15,10,975,10.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.03,0.03,0.00,0.03,Matches,2021-2022
183,Thorgan Hazard,be BEL,"FW,DF",Dortmund,29-022,1993,23,14,"1,337",14.9,4,1,4,0,0,2,0,0.27,0.07,0.34,0.27,0.34,2.9,2.9,2.0,4.9,0.19,0.13,0.33,0.19,0.33,Matches,2021-2022
184,Jonas Hector,de GER,DF,Köln,31-328,1990,26,26,"2,300",25.6,0,5,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20,1.2,1.2,3.5,4.8,0.05,0.14,0.19,0.05,0.19,Matches,2021-2022
185,Hwang Hee-chan,kr KOR,FW,RB Leipzig,26-084,1996,2,0,49,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.36,0.00,0.36,0.36,0.36,Matches,2021-2022
186,Dominique Heintz,de GER,DF,Union Berlin,28-248,1993,5,5,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.05,0.00,0.05,0.05,0.05,Matches,2021-2022
187,Dominique Heintz,de GER,DF,Freiburg,28-248,1993,1,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
188,Benjamin Henrichs,de GER,DF,RB Leipzig,25-056,1997,19,10,956,10.6,3,3,3,0,0,3,0,0.28,0.28,0.56,0.28,0.56,1.5,1.5,2.0,3.5,0.14,0.19,0.33,0.14,0.33,Matches,2021-2022
189,Lucas Hernández,fr FRA,DF,Bayern Munich,26-065,1996,22,22,"1,784",19.8,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.1,0.1,0.7,0.9,0.01,0.04,0.04,0.01,0.04,Matches,2021-2022
190,Patrick Herrmann,de GER,"DF,FW",M'Gladbach,31-067,1991,20,5,726,8.1,0,3,0,0,0,1,0,0.00,0.37,0.37,0.00,0.37,1.2,1.2,1.5,2.7,0.15,0.19,0.34,0.15,0.34,Matches,2021-2022
191,Piero Hincapié,ec ECU,DF,Leverkusen,20-101,2002,24,18,"1,612",17.9,1,2,1,0,0,5,0,0.06,0.11,0.17,0.06,0.17,0.7,0.7,1.1,1.8,0.04,0.06,0.10,0.04,0.10,Matches,2021-2022
192,Martin Hinteregger,at AUT,DF,Eint Frankfurt,29-225,1992,26,24,"2,132",23.7,1,0,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,1.2,1.2,0.5,1.7,0.05,0.02,0.07,0.05,0.07,Matches,2021-2022
193,Marwin Hitz,ch SUI,GK,Dortmund,34-214,1987,2,1,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
194,Nicolas Höfler,de GER,MF,Freiburg,32-042,1990,26,26,"2,240",24.9,2,4,2,0,0,5,0,0.08,0.16,0.24,0.08,0.24,1.9,1.9,1.8,3.6,0.08,0.07,0.15,0.08,0.15,Matches,2021-2022
195,Jonas Hofmann,de GER,"MF,FW",M'Gladbach,29-280,1992,22,20,"1,729",19.2,8,3,8,0,0,0,0,0.42,0.16,0.57,0.42,0.57,6.7,6.7,5.7,12.3,0.35,0.29,0.64,0.35,0.64,Matches,2021-2022
196,Lucas Höler,de GER,"FW,MF",Freiburg,27-284,1994,30,27,"2,300",25.6,5,1,5,0,0,2,0,0.20,0.04,0.23,0.20,0.23,6.5,6.5,2.9,9.4,0.25,0.11,0.37,0.25,0.37,Matches,2021-2022
197,Gerrit Holtmann,ph PHI,"FW,MF",Bochum,27-026,1995,25,20,"1,619",18.0,4,4,4,0,0,0,0,0.22,0.22,0.44,0.22,0.44,3.2,3.2,4.3,7.6,0.18,0.24,0.42,0.18,0.42,Matches,2021-2022
198,Justin Hoogma,nl NED,DF,Greuther Fürth,23-313,1998,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches,2021-2022
199,Jannes Horn,de GER,DF,Köln,25-073,1997,9,3,371,4.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.5,0.01,0.11,0.12,0.01,0.12,Matches,2021-2022
200,Timo Horn,de GER,GK,Köln,28-343,1993,13,13,"1,170",13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
201,Lukáš Hrádecký,fi FIN,GK,Leverkusen,32-147,1989,29,29,"2,610",29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
202,Branimir Hrgota,se SWE,FW,Greuther Fürth,29-098,1993,30,29,"2,417",26.9,8,4,3,5,5,3,0,0.30,0.15,0.45,0.11,0.26,9.1,5.3,2.7,8.0,0.34,0.10,0.44,0.20,0.30,Matches,2021-2022
203,Ajdin Hrustic,au AUS,MF,Eint Frankfurt,25-289,1996,19,7,728,8.1,2,0,2,0,0,2,0,0.25,0.00,0.25,0.25,0.25,0.7,0.7,0.6,1.3,0.09,0.07,0.16,0.09,0.16,Matches,2021-2022
204,Timo Hübers,de GER,DF,Köln,25-274,1996,16,16,"1,380",15.3,1,0,1,0,0,6,0,0.07,0.00,0.07,0.07,0.07,0.9,0.9,0.0,0.9,0.06,0.00,0.06,0.06,0.06,Matches,2021-2022
205,Benjamin Hübner,de GER,DF,Hoffenheim,32-290,1989,5,5,375,4.2,1,0,1,0,0,2,0,0.24,0.00,0.24,0.24,0.24,0.8,0.8,0.0,0.8,0.19,0.00,0.19,0.19,0.19,Matches,2021-2022
206,Mats Hummels,de GER,DF,Dortmund,33-125,1988,23,20,"1,765",19.6,1,2,1,0,0,4,0,0.05,0.10,0.15,0.05,0.15,0.9,0.9,0.7,1.6,0.05,0.03,0.08,0.05,0.08,Matches,2021-2022
208,Iago,br BRA,DF,Augsburg,25-028,1997,25,23,"1,971",21.9,2,5,2,0,0,3,0,0.09,0.23,0.32,0.09,0.32,1.0,1.0,2.5,3.5,0.05,0.12,0.16,0.05,0.16,Matches,2021-2022
209,Stefan Ilsanker,at AUT,"DF,MF",Eint Frankfurt,32-337,1989,10,2,171,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches,2021-2022
210,Burak İnce,tr TUR,FW,Arminia,18-090,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
211,Marcus Ingvartsen,dk DEN,MF,Union Berlin,26-106,1996,2,2,122,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.00,0.05,0.05,0.05,Matches,2021-2022
212,Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,26-106,1996,22,4,551,6.1,4,0,3,1,1,2,0,0.65,0.00,0.65,0.49,0.49,2.8,2.1,0.4,2.5,0.46,0.07,0.53,0.34,0.40,Matches,2021-2022
213,Hiroki Ito,jp JPN,DF,Stuttgart,22-343,1999,25,22,"1,988",22.1,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,0.6,0.6,1.0,1.6,0.03,0.05,0.07,0.03,0.07,Matches,2021-2022
214,Cedric Itten,ch SUI,FW,Greuther Fürth,25-114,1996,12,7,635,7.1,2,0,2,0,0,1,0,0.28,0.00,0.28,0.28,0.28,2.7,2.7,0.1,2.8,0.38,0.02,0.40,0.38,0.40,Matches,2021-2022
215,Gian-Luca Itter,de GER,DF,Greuther Fürth,23-105,1999,20,12,"1,095",12.2,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,1.0,1.1,0.01,0.08,0.09,0.01,0.09,Matches,2021-2022
216,Lee Jae-sung,kr KOR,"MF,FW",Mainz 05,29-253,1992,26,19,"1,429",15.9,4,3,4,0,0,3,0,0.25,0.19,0.44,0.25,0.44,3.5,3.5,2.1,5.6,0.22,0.13,0.35,0.22,0.35,Matches,2021-2022
217,Paul Jaeckel,de GER,DF,Union Berlin,23-272,1998,20,18,"1,687",18.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.00,0.00,0.01,0.00,0.01,Matches,2021-2022
218,Kristijan Jakić,hr CRO,MF,Eint Frankfurt,24-341,1997,23,19,"1,654",18.4,1,0,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,2.0,2.0,0.3,2.4,0.11,0.02,0.13,0.11,0.13,Matches,2021-2022
219,Tony Jantschke,de GER,DF,M'Gladbach,32-013,1990,3,3,225,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.02,0.04,0.06,0.02,0.06,Matches,2021-2022
220,Dennis Jastrzembski,pl POL,"DF,FW",Hertha BSC,22-059,2000,8,1,225,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.5,0.02,0.19,0.21,0.02,0.21,Matches,2021-2022
221,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,24-223,1997,12,2,418,4.6,0,1,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,0.2,0.2,0.6,0.8,0.05,0.12,0.17,0.05,0.17,Matches,2021-2022
222,Marco John,de GER,DF,Hoffenheim,20-018,2002,2,0,42,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
223,Stevan Jovetić,me MNE,FW,Hertha BSC,32-169,1989,17,13,"1,014",11.3,6,1,6,0,0,3,0,0.53,0.09,0.62,0.53,0.62,4.4,4.4,2.3,6.7,0.39,0.21,0.59,0.39,0.59,Matches,2021-2022
224,Gideon Jung,de GER,DF,Greuther Fürth,27-220,1994,2,1,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
