,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
115,Lucas Castro,ar ARG,MF,Chievo,28,1989,25,23,"1,985",22.1,3,4,3,0,0,3,0,0.14,0.18,0.32,0.14,0.32,3.4,3.4,2.2,5.6,0.15,0.10,0.26,0.15,0.26,Matches,2017-2018
116,Danilo Cataldi,it ITA,MF,Benevento,22,1994,29,25,"2,282",25.4,1,4,1,0,0,10,2,0.04,0.16,0.20,0.04,0.20,2.3,2.3,1.8,4.1,0.09,0.07,0.16,0.09,0.16,Matches,2017-2018
117,Federico Ceccherini,it ITA,DF,Crotone,25,1992,37,37,"3,229",35.9,1,0,1,0,0,4,1,0.03,0.00,0.03,0.03,0.03,1.5,1.5,0.4,1.8,0.04,0.01,0.05,0.04,0.05,Matches,2017-2018
118,Ricardo Centurión,ar ARG,"MF,FW",Genoa,24,1993,3,1,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
119,Luca Ceppitelli,it ITA,DF,Cagliari,27,1989,27,26,"2,227",24.7,3,0,3,0,0,7,0,0.12,0.00,0.12,0.12,0.12,1.2,1.2,0.8,2.0,0.05,0.03,0.08,0.05,0.08,Matches,2017-2018
120,Fabio Ceravolo,it ITA,FW,Benevento,30,1987,1,1,57,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.24,0.00,0.24,0.24,0.24,Matches,2017-2018
121,Alessio Cerci,it ITA,"FW,MF",Hellas Verona,30,1987,24,22,"1,635",18.2,3,1,2,1,1,1,0,0.17,0.06,0.22,0.11,0.17,3.2,2.4,3.0,5.5,0.18,0.17,0.34,0.13,0.30,Matches,2017-2018
122,Boštjan Cesar,si SVN,DF,Chievo,35,1982,10,5,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches,2017-2018
123,Damir Ceter,co COL,"FW,MF",Cagliari,19,1997,6,1,199,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.08,0.08,0.17,0.08,0.17,Matches,2017-2018
124,Raman Chibsah,gh GHA,MF,Benevento,24,1993,14,12,"1,048",11.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.5,1.5,0.09,0.04,0.13,0.09,0.13,Matches,2017-2018
125,Giorgio Chiellini,it ITA,DF,Juventus,32,1984,26,25,"2,161",24.0,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,1.2,1.2,0.6,1.7,0.05,0.02,0.07,0.05,0.07,Matches,2017-2018
126,Federico Chiesa,it ITA,"FW,MF",Fiorentina,19,1997,36,35,"3,012",33.5,6,4,6,0,0,7,0,0.18,0.12,0.30,0.18,0.30,7.2,7.2,6.2,13.4,0.21,0.19,0.40,0.21,0.40,Matches,2017-2018
127,Vlad Chiricheș,ro ROU,DF,Napoli,27,1989,7,7,582,6.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.05,0.04,0.05,Matches,2017-2018
128,Amato Ciciretti,it ITA,"MF,FW",Benevento,23,1993,12,9,807,9.0,2,1,2,0,0,0,0,0.22,0.11,0.33,0.22,0.33,1.5,1.5,1.5,3.0,0.17,0.17,0.34,0.17,0.34,Matches,2017-2018
130,Luca Cigarini,it ITA,MF,Cagliari,31,1986,26,24,"2,024",22.5,2,3,2,0,1,13,2,0.09,0.13,0.22,0.09,0.22,1.7,0.9,3.2,4.1,0.07,0.14,0.22,0.04,0.18,Matches,2017-2018
131,Thiago Cionek,pl POL,DF,SPAL,31,1986,15,15,"1,350",15.0,1,0,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,0.5,0.5,0.1,0.6,0.04,0.00,0.04,0.04,0.04,Matches,2017-2018
132,Karamoko Cissé,gn GUI,"FW,DF",Benevento,28,1988,2,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,2.21,0.00,2.21,2.21,2.21,Matches,2017-2018
133,Massimo Coda,it ITA,FW,Benevento,28,1988,24,14,"1,417",15.7,4,1,3,1,1,1,0,0.25,0.06,0.32,0.19,0.25,5.0,4.2,1.9,6.1,0.32,0.12,0.44,0.27,0.39,Matches,2017-2018
134,Isaac Cofie,gh GHA,MF,Genoa,25,1991,12,6,591,6.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.03,0.00,0.04,0.03,0.04,Matches,2017-2018
135,Andrea Consigli,it ITA,GK,Sassuolo,30,1987,37,37,"3,316",36.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
136,Andrea Conti,it ITA,DF,Milan,23,1994,2,2,157,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.2,0.03,0.10,0.13,0.03,0.13,Matches,2017-2018
137,Duje Čop,hr CRO,FW,Cagliari,27,1990,2,1,96,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
138,Alex Cordaz,it ITA,GK,Crotone,34,1983,38,38,"3,420",38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
139,Andreas Cornelius,dk DEN,FW,Atalanta,24,1993,23,8,934,10.4,3,1,3,0,0,0,0,0.29,0.10,0.39,0.29,0.39,4.3,4.3,1.2,5.6,0.42,0.12,0.54,0.42,0.54,Matches,2017-2018
140,Andrea Cossu,it ITA,"MF,FW",Cagliari,37,1980,11,2,243,2.7,0,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,0.1,0.1,0.3,0.4,0.02,0.11,0.13,0.02,0.13,Matches,2017-2018
141,Angelo da Costa Júnior,br BRA,GK,Bologna,33,1983,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
142,Andrea Costa,it ITA,DF,Benevento,31,1986,16,16,"1,375",15.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.1,1.3,0.08,0.01,0.08,0.08,0.08,Matches,2017-2018
143,Douglas Costa,br BRA,"FW,MF",Juventus,26,1990,31,18,"1,795",19.9,4,6,4,0,0,1,0,0.20,0.30,0.50,0.20,0.50,2.7,2.7,7.6,10.3,0.14,0.38,0.52,0.14,0.52,Matches,2017-2018
144,Filippo Costa,it ITA,"DF,MF",SPAL,22,1995,23,14,"1,473",16.4,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.4,0.4,0.8,1.2,0.03,0.05,0.07,0.03,0.07,Matches,2017-2018
145,Alessio Cragno,it ITA,GK,Cagliari,23,1994,29,29,"2,536",28.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
146,Michele Cremonesi,it ITA,DF,SPAL,29,1988,5,4,385,4.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches,2017-2018
147,Lorenzo Crisetig,it ITA,MF,Bologna,24,1993,8,6,558,6.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
148,Bryan Cristante,it ITA,"MF,FW",Atalanta,22,1995,36,33,"2,824",31.4,9,2,9,0,1,4,0,0.29,0.06,0.35,0.29,0.35,9.1,8.3,4.3,12.6,0.29,0.14,0.43,0.26,0.40,Matches,2017-2018
149,Sebastián Cristóforo,uy URU,MF,Fiorentina,23,1993,7,3,268,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.6,0.05,0.16,0.22,0.05,0.22,Matches,2017-2018
150,Giovanni Crociata,it ITA,"FW,MF",Crotone,19,1997,11,2,290,3.2,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,1.3,1.3,0.2,1.5,0.42,0.06,0.48,0.42,0.48,Matches,2017-2018
151,Luca Crosta,it ITA,GK,Cagliari,19,1998,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
152,Juan Cuadrado,co COL,"FW,MF",Juventus,29,1988,21,15,"1,353",15.0,4,4,4,0,0,5,0,0.27,0.27,0.53,0.27,0.53,3.9,3.9,2.7,6.6,0.26,0.18,0.44,0.26,0.44,Matches,2017-2018
153,Patrick Cutrone,it ITA,FW,Milan,19,1998,28,17,"1,503",16.7,10,1,10,0,0,3,0,0.60,0.06,0.66,0.60,0.66,8.2,8.2,0.5,8.7,0.49,0.03,0.52,0.49,0.52,Matches,2017-2018
154,Marco D'Alessandro,it ITA,"MF,FW",Benevento,26,1991,16,12,"1,043",11.6,1,1,1,0,0,1,0,0.09,0.09,0.17,0.09,0.17,1.5,1.5,1.7,3.3,0.13,0.15,0.28,0.13,0.28,Matches,2017-2018
156,Danilo D'Ambrosio,it ITA,DF,Inter,28,1988,34,34,"2,979",33.1,2,3,2,0,0,6,0,0.06,0.09,0.15,0.06,0.15,2.2,2.2,1.8,4.1,0.07,0.06,0.12,0.07,0.12,Matches,2017-2018
157,Bryan Dabo,bf BFA,MF,Fiorentina,25,1992,10,6,591,6.6,1,0,1,0,0,2,2,0.15,0.00,0.15,0.15,0.15,0.4,0.4,0.1,0.5,0.07,0.02,0.08,0.07,0.08,Matches,2017-2018
158,Dario Dainelli,it ITA,DF,Chievo,38,1979,21,17,"1,507",16.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.4,0.02,0.00,0.02,0.02,0.02,Matches,2017-2018
159,Felipe dal Belo,br BRA,DF,SPAL,33,1984,30,30,"2,573",28.6,1,1,1,0,0,6,1,0.03,0.03,0.07,0.03,0.07,3.0,3.0,0.1,3.1,0.11,0.00,0.11,0.11,0.11,Matches,2017-2018
160,Andrea Danzi,it ITA,MF,Hellas Verona,18,1999,5,4,393,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
161,Sebastien De Maio,fr FRA,DF,Bologna,30,1987,26,22,"2,053",22.8,2,0,2,0,0,7,0,0.09,0.00,0.09,0.09,0.09,0.7,0.7,0.3,1.0,0.03,0.01,0.04,0.03,0.04,Matches,2017-2018
162,Rodrigo De Paul,ar ARG,"MF,FW",Udinese,23,1994,37,25,"2,319",25.8,4,8,0,4,4,4,0,0.16,0.31,0.47,0.00,0.31,5.7,2.7,7.5,10.2,0.22,0.29,0.51,0.10,0.39,Matches,2017-2018
163,Daniele De Rossi,it ITA,MF,Roma,34,1983,22,21,"1,829",20.3,1,1,1,0,0,6,1,0.05,0.05,0.10,0.05,0.10,0.8,0.8,1.4,2.2,0.04,0.07,0.11,0.04,0.11,Matches,2017-2018
164,Mattia De Sciglio,it ITA,DF,Juventus,24,1992,12,10,968,10.8,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches,2017-2018
165,Lorenzo De Silvestri,it ITA,"DF,MF",Torino,29,1988,35,35,"2,955",32.8,5,2,5,0,0,3,2,0.15,0.06,0.21,0.15,0.21,3.4,3.4,2.0,5.4,0.10,0.06,0.16,0.10,0.16,Matches,2017-2018
166,Grégoire Defrel,mq MTQ,"FW,MF",Roma,26,1991,15,5,485,5.4,1,0,0,1,1,1,0,0.19,0.00,0.19,0.00,0.00,2.9,2.2,0.5,2.7,0.55,0.10,0.64,0.40,0.50,Matches,2017-2018
167,Alessandro Deiola,it ITA,MF,Cagliari,21,1995,13,4,449,5.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.5,1.2,0.14,0.09,0.24,0.14,0.24,Matches,2017-2018
168,Lorenzo Del Pinto,it ITA,MF,Benevento,27,1990,15,7,760,8.4,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.02,0.02,0.04,0.02,0.04,Matches,2017-2018
169,Cristian Dell'Orco,it ITA,DF,Sassuolo,23,1994,8,5,421,4.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches,2017-2018
170,Fabio Depaoli,it ITA,"MF,DF",Chievo,20,1997,19,13,"1,192",13.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.6,0.9,0.03,0.04,0.07,0.03,0.07,Matches,2017-2018
171,Gregory van der Wiel,nl NED,DF,Cagliari,29,1988,5,3,288,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.03,0.00,0.03,Matches,2017-2018
172,Daniele Dessena,it ITA,"MF,DF",Cagliari,30,1987,17,7,573,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.4,0.02,0.04,0.06,0.02,0.06,Matches,2017-2018
173,Mattia Destro,it ITA,FW,Bologna,26,1991,26,19,"1,617",18.0,6,2,6,0,0,3,0,0.33,0.11,0.45,0.33,0.45,7.2,7.2,1.4,8.6,0.40,0.08,0.48,0.40,0.48,Matches,2017-2018
174,Gianluca Di Chiara,it ITA,DF,Benevento,23,1993,13,11,"1,007",11.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.01,0.05,0.06,0.01,0.06,Matches,2017-2018
175,Federico Di Francesco,it ITA,"FW,DF",Bologna,23,1994,24,20,"1,591",17.7,1,1,1,0,0,4,0,0.06,0.06,0.11,0.06,0.11,2.5,2.5,1.6,4.1,0.14,0.09,0.23,0.14,0.23,Matches,2017-2018
176,Davide Di Gennaro,it ITA,MF,Lazio,29,1988,2,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
177,Cheick Diabaté,ml MLI,"FW,MF",Benevento,29,1988,11,7,664,7.4,8,0,8,0,0,1,2,1.08,0.00,1.08,1.08,1.08,5.2,5.2,0.2,5.4,0.71,0.02,0.73,0.71,0.73,Matches,2017-2018
178,Moussa Diaby,fr FRA,MF,Crotone,18,1999,2,1,69,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
179,Amadou Diawara,gn GUI,MF,Napoli,20,1997,18,5,655,7.3,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,0.1,0.1,0.4,0.5,0.02,0.05,0.07,0.02,0.07,Matches,2017-2018
180,Berat Djimsiti,al ALB,DF,Benevento,24,1993,30,30,"2,700",30.0,0,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,1.3,1.3,0.5,1.9,0.04,0.02,0.06,0.04,0.06,Matches,2017-2018
182,Gianluigi Donnarumma,it ITA,GK,Milan,18,1999,38,38,"3,420",38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
183,Godfred Donsah,gh GHA,MF,Bologna,21,1996,28,20,"1,794",19.9,2,1,2,0,0,3,0,0.10,0.05,0.15,0.10,0.15,1.2,1.2,1.2,2.4,0.06,0.06,0.12,0.06,0.12,Matches,2017-2018
184,Bartłomiej Drągowski,pl POL,GK,Fiorentina,19,1997,3,1,217,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
185,Boukary Dramé,sn SEN,"DF,MF",SPAL,32,1985,5,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
186,Alfred Duncan,gh GHA,MF,Sassuolo,24,1993,26,23,"1,947",21.6,0,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,2.4,2.4,3.0,5.3,0.11,0.14,0.25,0.11,0.25,Matches,2017-2018
187,Noë Dussenne,be BEL,DF,Crotone,25,1992,1,0,84,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.15,0.00,0.15,0.15,0.15,Matches,2017-2018
188,Paulo Dybala,ar ARG,"MF,FW",Juventus,23,1993,33,26,"2,353",26.1,22,3,19,3,5,0,0,0.84,0.11,0.96,0.73,0.84,12.5,8.8,4.6,13.4,0.48,0.18,0.65,0.34,0.51,Matches,2017-2018
189,Edin Džeko,ba BIH,FW,Roma,31,1986,36,33,"3,018",33.5,16,3,16,0,0,6,0,0.48,0.09,0.57,0.48,0.57,20.2,20.2,4.2,24.4,0.60,0.13,0.73,0.60,0.73,Matches,2017-2018
190,Blerim Džemaili,ch SUI,MF,Bologna,31,1986,15,14,"1,193",13.3,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,0.9,0.9,0.5,1.4,0.07,0.04,0.11,0.07,0.11,Matches,2017-2018
191,Éder,it ITA,"FW,MF",Inter,30,1986,29,4,800,8.9,3,0,3,0,0,4,0,0.34,0.00,0.34,0.34,0.34,3.1,3.1,1.5,4.6,0.35,0.17,0.52,0.35,0.52,Matches,2017-2018
192,Simone Edera,it ITA,FW,Torino,20,1997,14,2,327,3.6,1,1,1,0,0,0,0,0.28,0.28,0.55,0.28,0.55,0.5,0.5,0.2,0.7,0.15,0.05,0.20,0.15,0.20,Matches,2017-2018
193,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,25,1992,21,8,706,7.8,1,1,1,0,0,2,0,0.13,0.13,0.25,0.13,0.25,1.1,1.1,1.5,2.5,0.13,0.19,0.32,0.13,0.32,Matches,2017-2018
194,Diego Falcinelli,it ITA,"FW,MF",Fiorentina,26,1991,12,3,440,4.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.6,1.6,0.9,2.5,0.32,0.18,0.50,0.32,0.50,Matches,2017-2018
195,Diego Falcinelli,it ITA,FW,Sassuolo,26,1991,20,15,"1,314",14.6,2,1,2,0,0,2,0,0.14,0.07,0.21,0.14,0.21,5.0,4.9,0.4,5.3,0.34,0.03,0.37,0.34,0.37,Matches,2017-2018
196,Cesar Falletti,uy URU,"FW,MF",Bologna,24,1992,13,1,321,3.6,1,0,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,1.4,1.4,0.1,1.5,0.39,0.03,0.42,0.39,0.42,Matches,2017-2018
197,Iago Falque,es ESP,FW,Torino,27,1990,37,34,"2,821",31.3,12,8,12,0,0,2,0,0.38,0.26,0.64,0.38,0.64,9.3,9.3,6.8,16.1,0.30,0.22,0.51,0.30,0.51,Matches,2017-2018
198,Paolo Faragò,it ITA,"DF,MF",Cagliari,24,1993,35,25,"2,457",27.3,2,4,2,0,0,2,0,0.07,0.15,0.22,0.07,0.22,2.4,2.4,4.7,7.1,0.09,0.17,0.26,0.09,0.26,Matches,2017-2018
199,Davide Faraoni,it ITA,DF,Crotone,25,1991,28,18,"1,754",19.5,2,4,2,0,0,3,0,0.10,0.21,0.31,0.10,0.31,1.0,1.0,0.8,1.9,0.05,0.04,0.10,0.05,0.10,Matches,2017-2018
200,Mohamed Fares,dz ALG,"DF,MF",Hellas Verona,21,1996,30,29,"2,604",28.9,0,1,0,0,0,12,0,0.00,0.03,0.03,0.00,0.03,1.6,1.6,2.4,4.0,0.05,0.08,0.14,0.05,0.14,Matches,2017-2018
201,Diego Farias,br BRA,"FW,MF",Cagliari,27,1990,28,14,"1,609",17.9,1,4,1,0,1,4,0,0.06,0.22,0.28,0.06,0.28,5.3,4.6,1.6,6.2,0.30,0.09,0.39,0.26,0.35,Matches,2017-2018
202,Federico Fazio,ar ARG,DF,Roma,30,1987,34,32,"2,922",32.5,2,1,2,0,0,6,0,0.06,0.03,0.09,0.06,0.09,2.4,2.4,0.3,2.6,0.07,0.01,0.08,0.07,0.08,Matches,2017-2018
203,Luiz Felipe,it ITA,DF,Lazio,20,1997,18,12,"1,168",13.0,0,1,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,0.5,0.5,0.1,0.6,0.04,0.00,0.04,0.04,0.04,Matches,2017-2018
204,Alex Ferrari,it ITA,DF,Hellas Verona,23,1994,25,25,"2,136",23.7,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.7,0.7,0.4,1.1,0.03,0.02,0.05,0.03,0.05,Matches,2017-2018
205,Gian Filippo Felicioli,it ITA,"FW,DF",Hellas Verona,19,1997,6,2,277,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06,Matches,2017-2018
206,Sergio Floccari,it ITA,"FW,MF",SPAL,35,1981,20,9,883,9.8,3,0,3,0,0,0,0,0.31,0.00,0.31,0.31,0.31,3.6,3.6,0.4,4.0,0.37,0.04,0.40,0.37,0.40,Matches,2017-2018
208,Alessandro Florenzi,it ITA,DF,Roma,26,1991,32,26,"2,387",26.5,1,3,1,0,1,2,0,0.04,0.11,0.15,0.04,0.15,4.0,3.2,4.5,7.7,0.15,0.17,0.32,0.12,0.29,Matches,2017-2018
209,Seko Fofana,ci CIV,MF,Udinese,22,1995,27,22,"1,868",20.8,3,0,2,1,1,4,1,0.14,0.00,0.14,0.10,0.10,2.6,1.8,1.2,3.0,0.12,0.06,0.18,0.09,0.14,Matches,2017-2018
210,Marco Fossati,it ITA,MF,Hellas Verona,24,1992,17,11,"1,101",12.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.05,0.03,0.05,Matches,2017-2018
211,Remo Freuler,ch SUI,MF,Atalanta,25,1992,35,33,"3,006",33.4,5,2,5,0,0,4,1,0.15,0.06,0.21,0.15,0.21,5.9,5.9,2.5,8.4,0.18,0.08,0.25,0.18,0.25,Matches,2017-2018
212,Roberto Gagliardini,it ITA,MF,Inter,23,1994,30,23,"1,988",22.1,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,1.6,1.6,0.8,2.4,0.07,0.04,0.11,0.07,0.11,Matches,2017-2018
213,Andrey Galabinov,bg BUL,FW,Genoa,28,1988,20,12,"1,129",12.5,3,1,2,1,1,2,0,0.24,0.08,0.32,0.16,0.24,4.1,3.3,1.1,4.4,0.32,0.08,0.41,0.26,0.35,Matches,2017-2018
214,Alessandro Gamberini,it ITA,DF,Chievo,35,1981,23,20,"1,815",20.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.03,0.00,0.03,0.03,0.03,Matches,2017-2018
215,Luca Garritano,it ITA,"MF,FW",Chievo,23,1994,11,0,189,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.06,0.02,0.08,0.06,0.08,Matches,2017-2018
216,Bruno Gaspar,ao ANG,DF,Fiorentina,24,1993,15,6,781,8.7,0,2,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,0.0,0.0,1.1,1.1,0.00,0.12,0.13,0.00,0.13,Matches,2017-2018
217,Gianluca Gaudino,de GER,MF,Chievo,20,1996,2,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.10,0.13,0.22,0.10,0.22,Matches,2017-2018
218,Marcello Gazzola,it ITA,DF,Sassuolo,32,1985,9,9,739,8.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.00,0.04,0.04,0.00,0.04,Matches,2017-2018
219,Santiago Gentiletti,ar ARG,DF,Genoa,32,1985,4,3,291,3.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
220,Gerson,br BRA,"MF,FW",Roma,20,1997,24,8,909,10.1,2,1,2,0,0,1,0,0.20,0.10,0.30,0.20,0.30,1.8,1.8,0.8,2.6,0.18,0.08,0.26,0.18,0.26,Matches,2017-2018
221,Faouzi Ghoulam,dz ALG,DF,Napoli,26,1991,11,11,985,10.9,2,2,2,0,0,1,0,0.18,0.18,0.37,0.18,0.37,0.4,0.4,2.8,3.2,0.04,0.26,0.29,0.04,0.29,Matches,2017-2018
222,Emanuele Giaccherini,it ITA,FW,Napoli,32,1985,4,0,64,0.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.16,0.23,0.39,0.16,0.39,Matches,2017-2018
223,Emanuele Giaccherini,it ITA,"MF,FW",Chievo,32,1985,13,11,903,10.0,3,2,3,0,0,4,0,0.30,0.20,0.50,0.30,0.50,0.5,0.5,0.8,1.4,0.05,0.08,0.13,0.05,0.13,Matches,2017-2018
224,Niccolò Giannetti,it ITA,"FW,MF",Cagliari,26,1991,8,3,293,3.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.0,0.26,0.05,0.31,0.26,0.31,Matches,2017-2018
225,Massimo Gobbi,it ITA,DF,Chievo,36,1980,24,23,"2,048",22.8,0,2,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,0.2,0.2,2.4,2.6,0.01,0.11,0.11,0.01,0.11,Matches,2017-2018
226,Edoardo Goldaniga,it ITA,DF,Sassuolo,23,1993,13,13,"1,153",12.8,1,0,1,0,0,5,4,0.08,0.00,0.08,0.08,0.08,0.6,0.6,0.2,0.8,0.05,0.01,0.06,0.05,0.06,Matches,2017-2018
227,Pierluigi Gollini,it ITA,GK,Atalanta,22,1995,7,7,622,6.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
228,Papu Gómez,ar ARG,"FW,MF",Atalanta,29,1988,33,31,"2,750",30.6,6,8,4,2,3,2,0,0.20,0.26,0.46,0.13,0.39,11.9,9.6,10.0,19.6,0.39,0.33,0.72,0.32,0.64,Matches,2017-2018
229,Alfred Gomis,sn SEN,GK,SPAL,23,1993,26,25,"2,261",25.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
230,Maxime Gonalons,fr FRA,MF,Roma,28,1989,16,12,"1,096",12.2,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.8,0.8,1.2,2.0,0.07,0.10,0.16,0.07,0.16,Matches,2017-2018
